created_at,entry_id,field1,field2,field3,field4,field5,field6
2024-02-08 06:00:39 UTC,9316,0.00,188.87,15.56,400.00,,
2024-02-08 06:01:32 UTC,9317,0.00,137.55,16.55,400.00,,
2024-02-08 06:02:23 UTC,9318,0.00,382.58,19.30,400.00,,
2024-02-08 06:03:14 UTC,9319,0.00,456.43,18.31,400.00,,
2024-02-08 06:04:05 UTC,9320,0.00,519.29,19.00,400.00,,
2024-02-08 06:04:57 UTC,9321,0.00,475.08,17.85,400.00,,
2024-02-08 06:05:48 UTC,9322,0.00,430.95,20.14,400.00,,
2024-02-08 06:06:39 UTC,9323,0.00,378.65,19.43,400.00,,
2024-02-08 06:07:30 UTC,9324,0.00,496.56,18.92,400.00,,
2024-02-08 06:08:22 UTC,9325,0.00,381.26,18.41,400.00,,
2024-02-08 06:09:13 UTC,9326,0.00,502.12,19.17,400.00,,
2024-02-08 06:10:04 UTC,9327,0.00,413.03,18.94,400.00,,
2024-02-08 06:10:55 UTC,9328,0.00,401.61,19.19,400.00,,
2024-02-08 06:11:47 UTC,9329,0.00,469.90,18.69,400.00,,
2024-02-08 06:12:38 UTC,9330,0.00,426.38,18.65,400.00,,
2024-02-08 06:13:30 UTC,9331,0.00,393.31,18.03,400.00,,
2024-02-08 06:14:21 UTC,9332,0.00,478.58,19.34,400.00,,
2024-02-08 06:15:13 UTC,9333,0.00,446.66,19.53,400.00,,
2024-02-08 06:16:04 UTC,9334,0.00,418.89,21.10,400.00,,
2024-02-08 06:16:55 UTC,9335,0.00,387.89,19.34,400.00,,
2024-02-08 06:17:46 UTC,9336,0.00,381.26,19.60,400.00,,
2024-02-08 06:18:38 UTC,9337,0.00,517.35,21.52,400.00,,
2024-02-08 06:19:29 UTC,9338,0.00,396.05,19.68,400.00,,
2024-02-08 06:20:20 UTC,9339,0.00,463.10,18.35,400.00,,
2024-02-08 06:21:11 UTC,9340,0.00,407.27,17.89,400.00,,
2024-02-08 06:22:03 UTC,9341,0.00,434.04,18.17,400.00,,
2024-02-08 06:22:54 UTC,9342,0.00,424.87,18.61,400.00,,
2024-02-08 06:23:45 UTC,9343,0.00,390.59,18.49,400.00,,
2024-02-08 06:24:36 UTC,9344,0.00,429.42,18.55,400.00,,
2024-02-08 06:25:28 UTC,9345,0.00,525.19,20.82,400.00,,
2024-02-08 06:26:19 UTC,9346,0.00,456.43,17.60,400.00,,
2024-02-08 06:27:10 UTC,9347,0.00,398.82,19.19,400.00,,
2024-02-08 06:28:01 UTC,9348,0.00,533.18,19.13,400.00,,
2024-02-08 06:28:54 UTC,9349,0.00,435.59,18.35,400.00,,
2024-02-08 06:29:44 UTC,9350,0.00,446.66,18.53,400.00,,
2024-02-08 06:30:36 UTC,9351,0.00,410.14,17.87,400.00,,
2024-02-08 06:31:27 UTC,9352,0.00,463.10,17.87,400.00,,
2024-02-08 06:32:20 UTC,9353,0.00,403.01,17.05,400.00,,
2024-02-08 06:33:10 UTC,9354,0.00,507.76,17.08,400.00,,
2024-02-08 06:34:01 UTC,9355,0.00,476.82,17.27,400.00,,
2024-02-08 06:34:52 UTC,9356,0.00,539.28,16.90,400.00,,
2024-02-08 06:35:45 UTC,9357,0.00,407.27,17.16,400.00,,
2024-02-08 06:36:36 UTC,9358,0.00,519.29,18.55,400.00,,
2024-02-08 06:37:27 UTC,9359,0.00,401.61,18.47,400.00,,
2024-02-08 06:38:18 UTC,9360,0.00,437.15,20.89,400.00,,
2024-02-08 06:39:10 UTC,9361,0.00,461.43,19.64,400.00,,
2024-02-08 06:40:01 UTC,9362,0.00,491.07,19.77,400.00,,
2024-02-08 06:40:52 UTC,9363,0.00,482.11,20.75,400.00,,
2024-02-08 06:41:43 UTC,9364,0.00,505.87,18.75,400.00,,
2024-02-08 06:42:35 UTC,9365,0.00,598.41,19.55,400.00,,
2024-02-08 06:43:26 UTC,9366,0.00,615.08,19.81,400.00,,
2024-02-08 06:44:17 UTC,9367,0.00,434.04,18.51,400.00,,
2024-02-08 06:45:08 UTC,9368,0.00,485.67,19.70,400.00,,
